953	1502	934.234866667	1632.41073333	4.9804617238	25.4028859409	927.016666667	1533.81333333	13.0755390796	20.2250295976
924	1484	926.0016	1559.7894	2.23837264696	38.4031260313	931.063333333	1498.73666667	9.81322180643	25.4438071487
954	1500	946.812066667	1585.0854	4.71528462155	44.0703179495	950.55	1515.34333333	13.0282065791	23.6651386831
926	1475	928.585533333	1552.5054	3.06218136556	48.7029782132	927.52	1495.75333333	9.03306518667	31.9489043457
955	1481	941.061133333	1586.89686667	11.1059810935	31.1511413517	926.26	1504.81666667	11.9188534124	26.6545128553
935	1458	939.677466667	1605.34053333	4.55503197013	48.0550086989	946.946666667	1521.42666667	14.4502764295	39.2218215907
938	1533	931.647133333	1609.5194	4.94561446626	32.4585728323	931.34	1548.56333333	6.09079086272	19.6678923347
927	1457	930.380333333	1544.59366667	2.77091872049	46.0752842338	928.673333333	1476.62666667	4.34587416088	33.3883306295
925	1514	927.695133333	1581.07026667	2.17574239795	33.9469111201	919.776666667	1524.39	2.76889669162	19.9555648045
928	1514	933.259733333	1637.79066667	4.68300017036	20.0939260032	927.18	1523.32666667	4.53955944999	19.9823244116
939	1474	936.247	1543.2852	2.05250814046	52.841093046	936.68	1493.45	5.12161432884	38.2876067851
921	1484	926.766733333	1594.50926667	4.03498517084	40.4242345893	926.44	1514.72333333	7.19257024065	27.4884240282
934	1512	931.192733333	1619.30593333	1.98403071101	28.2968241939	935.1	1530.91	8.24317899842	27.4723236488
924	1470	934.844	1611.03113333	8.92412415871	32.8087507034	932.56	1506.87666667	14.4085530155	36.1451903977
924	1508	932.219333333	1578.37973333	2.31685869708	39.6101578209	927.976666667	1524.82333333	8.38944508826	25.2202059644
931	1521	932.6114	1612.87926667	2.68917274269	32.4977126292	931.06	1542.76333333	4.85898480481	23.326251068
924	1504	931.189266667	1588.37133333	8.2599655041	35.3321997743	932.88	1520.39333333	15.0737829802	25.0219627972
917	1547	924.7594	1601.01333333	4.87594486296	27.89352629	922.0	1556.78	6.18869937871	14.114942437
918	1502	933.902733333	1629.9626	3.08788285543	35.5475096161	933.926666667	1532.53333333	9.86042370061	21.5850771496
937	1494	937.3866	1609.31473333	3.48573441903	28.8236964596	936.183333333	1505.33666667	2.98491578143	20.5264866832
950	1528	944.3844	1608.0754	6.24567620892	38.2802485037	946.973333333	1539.97333333	6.11876530755	18.5270780811
922	1482	932.6568	1597.67726667	5.91814321332	49.5796046427	934.243333333	1528.26	13.7965257301	36.5451191452
955	1489	944.5468	1599.74026667	5.10850027829	31.2750723302	952.513333333	1516.80666667	7.19419827979	27.8267728795
939	1508	935.665	1593.66846667	2.03818685764	24.9101086104	937.796666667	1521.19666667	3.49694946426	25.3342585357
918	1504	939.070333333	1633.53266667	6.84573861773	21.634084517	933.563333333	1523.73	17.6143688189	30.521747984
939	1502	936.211866667	1621.74746667	4.40580259607	30.5468804776	936.043333333	1524.24666667	6.17857498853	34.5723274053
930	1518	930.195933333	1594.38633333	2.27381693683	24.9485759892	930.033333333	1530.56333333	3.35244521042	18.7226953781
956	1490	938.188533333	1612.3028	2.92046192389	45.6606655831	947.5	1526.20666667	8.62573668351	34.2151616815
952	1511	936.0558	1640.77513333	3.77878459649	21.0566256631	933.64	1539.9	11.1828916952	23.1559207691
924	1505	935.9828	1580.677	3.23894964868	49.503412815	930.143333333	1519.21666667	7.74356435299	23.8514092293
